Zipcode,City,State,Lat,Long,Population
63105,SAINT LOUIS,MO,38.63,-90.24,17667
76574,TAYLOR,TX,30.57,-97.41,17661
1027,EASTHAMPTON,MA,42.26,-72.68,17660
1776,SUDBURY,MA,42.36,-71.4,17659
39429,COLUMBIA,MS,31.25,-89.82,17657
2066,SCITUATE,MA,42.18,-70.73,17656
78734,AUSTIN,TX,30.26,-97.74,17655
91902,BONITA,CA,32.67,-117.01,17653
74019,CLAREMORE,OK,36.28,-95.49,17648
56377,SARTELL,MN,45.62,-94.2,17648
74106,TULSA,OK,36.12,-95.91,17648
28326,CAMERON,NC,35.32,-79.25,17646
48184,WAYNE,MI,42.27,-83.38,17643
11738,FARMINGVILLE,NY,40.84,-73.04,17638
44123,EUCLID,OH,41.59,-81.51,17637
28307,FORT BRAGG,NC,35.13,-79,17631
54913,APPLETON,WI,44.26,-88.39,17629
28805,ASHEVILLE,NC,35.57,-82.54,17620
45208,CINCINNATI,OH,39.09,-84.51,17614
2140,CAMBRIDGE,MA,42.37,-71.11,17607
99501,ANCHORAGE,AK,61.22,-149.85,17603
87410,AZTEC,NM,36.82,-108,17603
32141,EDGEWATER,FL,28.96,-80.9,17603
21078,HAVRE DE GRACE,MD,39.54,-76.09,17603
38351,LEXINGTON,TN,35.65,-88.39,17603
77013,HOUSTON,TX,29.76,-95.38,17602
78224,SAN ANTONIO,TX,29.45,-98.5,17601
61603,PEORIA,IL,40.74,-89.6,17600
34285,VENICE,FL,27.09,-82.43,17599
55906,ROCHESTER,MN,44.01,-92.47,17598
60521,HINSDALE,IL,41.8,-87.92,17597
15228,PITTSBURGH,PA,40.43,-79.97,17595
38372,SAVANNAH,TN,35.22,-88.23,17595
97424,COTTAGE GROVE,OR,43.71,-123.03,17594
5403,SOUTH BURLINGTON,VT,44.44,-73.21,17593
23325,CHESAPEAKE,VA,36.67,-76.3,17592
42501,SOMERSET,KY,37.08,-84.6,17592
75965,NACOGDOCHES,TX,31.61,-94.65,17591
11426,BELLEROSE,NY,40.72,-73.71,17590
37411,CHATTANOOGA,TN,35.06,-85.25,17587
70764,PLAQUEMINE,LA,30.28,-91.24,17584
55130,SAINT PAUL,MN,44.97,-93.08,17575
27501,ANGIER,NC,35.51,-78.73,17571
80237,DENVER,CO,39.76,-104.87,17569
12189,WATERVLIET,NY,42.72,-73.7,17568
73010,BLANCHARD,OK,35.14,-97.65,17563
22311,ALEXANDRIA,VA,38.82,-77.08,17560
62223,BELLEVILLE,IL,38.53,-90,17560
23294,HENRICO,VA,37.55,-77.46,17558
22124,OAKTON,VA,38.89,-77.3,17558
78654,MARBLE FALLS,TX,30.57,-98.27,17553
65738,REPUBLIC,MO,37.11,-93.47,17550
93927,GREENFIELD,CA,36.26,-121.37,17547
13039,CICERO,NY,43.17,-76.11,17537
34481,OCALA,FL,29.18,-82.13,17536
47501,WASHINGTON,IN,38.65,-87.17,17535
60403,CREST HILL,IL,41.55,-88.12,17529
20190,RESTON,VA,38.95,-77.34,17529
1075,SOUTH HADLEY,MA,42.26,-72.56,17527
55331,EXCELSIOR,MN,44.9,-93.56,17524
46356,LOWELL,IN,41.29,-87.41,17524
34788,LEESBURG,FL,28.8,-81.88,17519
85085,PHOENIX,AZ,33.75,-112.14,17517
4092,WESTBROOK,ME,43.69,-70.35,17515
28443,HAMPSTEAD,NC,34.36,-77.71,17512
95602,AUBURN,CA,39,-121.09,17509
34238,SARASOTA,FL,27.33,-82.54,17500
50131,JOHNSTON,IA,41.68,-93.7,17499
2152,WINTHROP,MA,42.37,-70.98,17497
34695,SAFETY HARBOR,FL,28,-82.69,17496
60465,PALOS HILLS,IL,41.69,-87.82,17495
31533,DOUGLAS,GA,31.5,-82.85,17494
32311,TALLAHASSEE,FL,30.45,-84.28,17493
77401,BELLAIRE,TX,29.7,-95.46,17491
93241,LAMONT,CA,35.25,-118.91,17489
2370,ROCKLAND,MA,42.13,-70.91,17489
45227,CINCINNATI,OH,39.09,-84.51,17486
32351,QUINCY,FL,30.58,-84.58,17486
2067,SHARON,MA,42.11,-71.18,17486
55437,MINNEAPOLIS,MN,44.96,-93.26,17484
28716,CANTON,NC,35.54,-82.84,17477
74401,MUSKOGEE,OK,35.74,-95.35,17476
91602,NORTH HOLLYWOOD,CA,34.15,-118.36,17473
38112,MEMPHIS,TN,35.1,-90,17472
22151,SPRINGFIELD,VA,38.78,-77.17,17456
51103,SIOUX CITY,IA,42.5,-96.39,17453
23114,MIDLOTHIAN,VA,37.48,-77.65,17449
76104,FORT WORTH,TX,32.75,-97.33,17446
37813,MORRISTOWN,TN,36.21,-83.29,17444
43056,HEATH,OH,40.02,-82.43,17439
19054,LEVITTOWN,PA,40.15,-74.85,17437
48386,WHITE LAKE,MI,42.65,-83.5,17434
7628,DUMONT,NJ,40.94,-73.99,17433
95519,MCKINLEYVILLE,CA,40.94,-124.02,17432
55803,DULUTH,MN,46.78,-92.11,17431
2451,WALTHAM,MA,42.38,-71.24,17426
93247,LINDSAY,CA,36.2,-119.08,17423
99217,SPOKANE,WA,47.74,-117.25,17423
73114,OKLAHOMA CITY,OK,35.46,-97.51,17422
84102,SALT LAKE CITY,UT,40.75,-111.86,17421
12831,GANSEVOORT,NY,43.19,-73.64,17416
10037,NEW YORK,NY,40.71,-73.99,17416
1950,NEWBURYPORT,MA,42.81,-70.88,17416
63084,UNION,MO,38.44,-91.01,17414
47720,EVANSVILLE,IN,37.98,-87.54,17413
32428,CHIPLEY,FL,30.77,-85.54,17412
77541,FREEPORT,TX,28.95,-95.36,17412
44410,CORTLAND,OH,41.33,-80.72,17409
34785,WILDWOOD,FL,28.85,-82.04,17406
91901,ALPINE,CA,32.8,-116.71,17403
38063,RIPLEY,TN,35.74,-89.53,17403
32310,TALLAHASSEE,FL,30.45,-84.28,17402
74145,TULSA,OK,36.12,-95.91,17402
65613,BOLIVAR,MO,37.6,-93.41,17396
7730,HAZLET,NJ,40.42,-74.17,17396
14611,ROCHESTER,NY,43.16,-77.61,17396
60404,SHOREWOOD,IL,41.51,-88.21,17395
15147,VERONA,PA,40.5,-79.84,17395
98686,VANCOUVER,WA,45.72,-122.61,17385
22025,DUMFRIES,VA,38.6,-77.34,17379
54656,SPARTA,WI,43.94,-90.8,17377
50313,DES MOINES,IA,41.57,-93.61,17376
62208,FAIRVIEW HEIGHTS,IL,38.59,-90,17376
49010,ALLEGAN,MI,42.52,-85.84,17374
93111,SANTA BARBARA,CA,34.45,-119.8,17370
18302,EAST STROUDSBURG,PA,41.02,-75.18,17362
74021,COLLINSVILLE,OK,36.37,-95.85,17359
86305,PRESCOTT,AZ,34.76,-112.88,17356
85373,SUN CITY,AZ,33.68,-112.31,17356
8361,VINELAND,NJ,39.46,-74.99,17352
21211,BALTIMORE,MD,39.3,-76.61,17351
44023,CHAGRIN FALLS,OH,41.43,-81.38,17351
97055,SANDY,OR,45.38,-122.23,17350
48324,WEST BLOOMFIELD,MI,42.56,-83.38,17350
49829,ESCANABA,MI,45.74,-87.08,17347
2421,LEXINGTON,MA,42.44,-71.23,17342
18049,EMMAUS,PA,40.53,-75.49,17341
32934,MELBOURNE,FL,28.08,-80.6,17338
4102,PORTLAND,ME,43.66,-70.25,17335
93015,FILLMORE,CA,34.4,-118.83,17334
64127,KANSAS CITY,MO,39.09,-94.58,17332
21613,CAMBRIDGE,MD,38.56,-76.07,17330
14052,EAST AURORA,NY,42.76,-78.61,17329
35243,BIRMINGHAM,AL,33.52,-86.79,17328
71601,PINE BLUFF,AR,34.21,-92.01,17327
46404,GARY,IN,41.59,-87.34,17326
16504,ERIE,PA,42.12,-80.08,17322
48051,NEW BALTIMORE,MI,42.68,-82.73,17319
32804,ORLANDO,FL,28.5,-81.37,17312
30540,ELLIJAY,GA,34.69,-84.48,17297
27408,GREENSBORO,NC,36.07,-79.82,17296
75670,MARSHALL,TX,32.53,-94.35,17290
27536,HENDERSON,NC,36.32,-78.41,17289
34685,PALM HARBOR,FL,28.08,-82.76,17286
38804,TUPELO,MS,34.26,-88.73,17285
84098,PARK CITY,UT,40.71,-111.55,17282
23430,SMITHFIELD,VA,36.98,-76.61,17281
7940,MADISON,NJ,40.75,-74.41,17278
74447,OKMULGEE,OK,35.63,-95.95,17275
57108,SIOUX FALLS,SD,43.54,-96.73,17267
6117,WEST HARTFORD,CT,41.75,-72.74,17267
80224,DENVER,CO,39.76,-104.87,17256
75751,ATHENS,TX,32.2,-95.85,17253
73139,OKLAHOMA CITY,OK,35.46,-97.51,17253
41701,HAZARD,KY,37.25,-83.19,17252
84032,HEBER CITY,UT,40.43,-111.19,17249
78404,CORPUS CHRISTI,TX,27.8,-97.39,17236
60304,OAK PARK,IL,41.88,-87.78,17231
55746,HIBBING,MN,47.4,-92.94,17228
12589,WALLKILL,NY,41.6,-74.16,17228
4101,PORTLAND,ME,43.66,-70.25,17227
83318,BURLEY,ID,42.39,-113.78,17226
70820,BATON ROUGE,LA,30.44,-91.12,17222
8852,MONMOUTH JUNCTION,NJ,40.38,-74.54,17220
92270,RANCHO MIRAGE,CA,33.78,-116.41,17220
80109,CASTLE ROCK,CO,39.36,-104.9,17219
88210,ARTESIA,NM,32.84,-104.43,17217
10580,RYE,NY,40.98,-73.69,17208
85901,SHOW LOW,AZ,34.23,-110.07,17207
54235,STURGEON BAY,WI,44.83,-87.37,17203
38611,BYHALIA,MS,34.86,-89.68,17202
94949,NOVATO,CA,38.06,-122.54,17202
30824,THOMSON,GA,33.46,-82.5,17201
19057,LEVITTOWN,PA,40.15,-74.85,17191
16117,ELLWOOD CITY,PA,40.86,-80.28,17185
37015,ASHLAND CITY,TN,36.27,-87.05,17184
35206,BIRMINGHAM,AL,33.52,-86.79,17177
75235,DALLAS,TX,32.79,-96.76,17177
39553,GAUTIER,MS,30.38,-88.63,17174
2871,PORTSMOUTH,RI,41.6,-71.25,17171
5641,BARRE,VT,44.2,-72.5,17169
16505,ERIE,PA,42.12,-80.08,17168
8210,CAPE MAY COURT HOUSE,NJ,39.07,-74.82,17167
94945,NOVATO,CA,38.13,-122.56,17167
28301,FAYETTEVILLE,NC,35.05,-78.87,17165
60433,JOLIET,IL,41.52,-88.12,17160
18640,PITTSTON,PA,41.32,-75.78,17155
74127,TULSA,OK,36.12,-95.91,17151
46064,PENDLETON,IN,40,-85.74,17148
28365,MOUNT OLIVE,NC,35.19,-78.06,17144
77979,PORT LAVACA,TX,28.61,-96.62,17144
58401,JAMESTOWN,ND,46.91,-98.69,17142
27856,NASHVILLE,NC,35.96,-77.95,17141
6515,NEW HAVEN,CT,41.31,-72.92,17141
95819,SACRAMENTO,CA,38.56,-121.43,17141
33777,SEMINOLE,FL,27.9,-82.78,17140
48341,PONTIAC,MI,42.64,-83.28,17139
34219,PARRISH,FL,27.58,-82.42,17135
76058,JOSHUA,TX,32.46,-97.38,17123
44833,GALION,OH,40.73,-82.79,17121
79414,LUBBOCK,TX,33.57,-101.87,17121
24201,BRISTOL,VA,36.61,-82.16,17116
70128,NEW ORLEANS,LA,30.06,-89.93,17113
77656,SILSBEE,TX,30.34,-94.18,17110
63110,SAINT LOUIS,MO,38.63,-90.24,17107
33913,FORT MYERS,FL,26.63,-81.85,17103
75237,DALLAS,TX,32.79,-96.76,17101
60542,NORTH AURORA,IL,41.8,-88.33,17099
75672,MARSHALL,TX,32.53,-94.35,17097
70062,KENNER,LA,29.99,-90.24,17095
27576,SELMA,NC,35.53,-78.28,17091
22205,ARLINGTON,VA,38.87,-77.1,17087
37938,KNOXVILLE,TN,35.97,-83.94,17085
86303,PRESCOTT,AZ,34.49,-112.44,17082
78644,LOCKHART,TX,29.87,-97.67,17081
77707,BEAUMONT,TX,30.08,-94.14,17080
83864,SANDPOINT,ID,48.34,-116.45,17076
33605,TAMPA,FL,27.95,-82.48,17073
30677,WATKINSVILLE,GA,33.86,-83.4,17065
19363,OXFORD,PA,39.78,-75.98,17055
77437,EL CAMPO,TX,29.19,-96.27,17054
96749,KEAAU,HI,19.61,-155.04,17047
85253,PARADISE VALLEY,AZ,33.54,-111.96,17047
10603,WHITE PLAINS,NY,41.02,-73.75,17045
19465,POTTSTOWN,PA,40.25,-75.64,17038
48912,LANSING,MI,42.7,-84.55,17035
77523,BAYTOWN,TX,29.76,-94.87,17031
46408,GARY,IN,41.59,-87.34,17030
54455,MOSINEE,WI,44.78,-89.68,17029
34473,OCALA,FL,29.18,-82.13,17029
25414,CHARLES TOWN,WV,39.28,-77.85,17024
19001,ABINGTON,PA,40.12,-75.12,17020
4062,WINDHAM,ME,43.79,-70.4,17020
54166,SHAWANO,WI,44.77,-88.58,17002
55720,CLOQUET,MN,46.72,-92.49,16999
94301,PALO ALTO,CA,37.44,-122.15,16995
85757,TUCSON,AZ,32.08,-111.11,16988
48230,GROSSE POINTE,MI,42.38,-82.91,16976
76528,GATESVILLE,TX,31.44,-97.73,16974
98942,SELAH,WA,46.76,-120.68,16973
21201,BALTIMORE,MD,39.3,-76.61,16972
17033,HERSHEY,PA,40.28,-76.64,16972
79336,LEVELLAND,TX,33.57,-102.36,16972
23847,EMPORIA,VA,36.69,-77.53,16962
32118,DAYTONA BEACH,FL,29.19,-81.05,16961
16148,HERMITAGE,PA,41.22,-80.44,16959
27317,RANDLEMAN,NC,35.81,-79.8,16959
97850,LA GRANDE,OR,45.32,-118.2,16955
45344,NEW CARLISLE,OH,39.94,-84.02,16955
19512,BOYERTOWN,PA,40.33,-75.63,16954
2865,LINCOLN,RI,41.91,-71.45,16951
77059,HOUSTON,TX,29.76,-95.38,16949
18109,ALLENTOWN,PA,40.59,-75.47,16932
33182,MIAMI,FL,25.78,-80.41,16929
68114,OMAHA,NE,41.26,-96.01,16928
33408,NORTH PALM BEACH,FL,26.81,-80.08,16921
37725,DANDRIDGE,TN,36.02,-83.41,16919
38261,UNION CITY,TN,36.42,-89.05,16919
12054,DELMAR,NY,42.62,-73.83,16918
32128,PORT ORANGE,FL,29.1,-81,16910
2724,FALL RIVER,MA,41.71,-71.1,16908
14305,NIAGARA FALLS,NY,43.09,-79.01,16898
2915,RIVERSIDE,RI,41.77,-71.35,16897
93268,TAFT,CA,35.17,-119.36,16897
76501,TEMPLE,TX,31.09,-97.36,16897
20018,WASHINGTON,DC,38.89,-77.03,16894
34223,ENGLEWOOD,FL,26.95,-82.35,16875
49431,LUDINGTON,MI,43.95,-86.44,16875
77640,PORT ARTHUR,TX,29.89,-93.92,16875
84045,SARATOGA SPRINGS,UT,40.28,-111.88,16875
80305,BOULDER,CO,40.02,-105.25,16874
34108,NAPLES,FL,26.14,-81.79,16874
41091,UNION,KY,38.95,-84.66,16873
79403,LUBBOCK,TX,33.57,-101.87,16869
78405,CORPUS CHRISTI,TX,27.8,-97.39,16867
2035,FOXBORO,MA,42.06,-71.24,16865
49770,PETOSKEY,MI,45.36,-84.95,16862
36804,OPELIKA,AL,32.65,-85.37,16861
15501,SOMERSET,PA,40,-79.07,16861
97103,ASTORIA,OR,46.12,-123.67,16859
30747,SUMMERVILLE,GA,34.47,-85.34,16859
6415,COLCHESTER,CT,41.57,-72.33,16857
95448,HEALDSBURG,CA,38.63,-122.89,16852
16503,ERIE,PA,42.12,-80.08,16850
7733,HOLMDEL,NJ,40.37,-74.17,16849
71753,MAGNOLIA,AR,33.27,-93.23,16848
39560,LONG BEACH,MS,30.36,-89.16,16844
53597,WAUNAKEE,WI,43.18,-89.45,16844
24210,ABINGDON,VA,36.7,-81.96,16840
44092,WICKLIFFE,OH,41.6,-81.46,16835
60478,COUNTRY CLUB HILLS,IL,41.56,-87.72,16833
93110,SANTA BARBARA,CA,34.43,-119.77,16829
33773,LARGO,FL,27.9,-82.78,16826
70124,NEW ORLEANS,LA,30.06,-89.93,16824
11788,HAUPPAUGE,NY,40.82,-73.21,16821
5301,BRATTLEBORO,VT,42.86,-72.57,16820
99344,OTHELLO,WA,46.8,-119.15,16817
67205,WICHITA,KS,37.68,-97.34,16811
77028,HOUSTON,TX,29.76,-95.38,16808
30179,TEMPLE,GA,33.73,-85.03,16807
75801,PALESTINE,TX,31.75,-95.64,16799
40213,LOUISVILLE,KY,38.22,-85.74,16796
77002,HOUSTON,TX,29.76,-95.38,16793
78739,AUSTIN,TX,30.26,-97.74,16792
87413,BLOOMFIELD,NM,36.71,-107.97,16792
42134,FRANKLIN,KY,36.72,-86.57,16785
55127,SAINT PAUL,MN,44.94,-93.1,16782
35016,ARAB,AL,34.32,-86.5,16778
17025,ENOLA,PA,40.28,-76.93,16778
55346,EDEN PRAIRIE,MN,44.84,-93.45,16776
60154,WESTCHESTER,IL,41.85,-87.88,16773
44126,CLEVELAND,OH,41.47,-81.67,16771
60084,WAUCONDA,IL,42.26,-88.13,16771
46011,ANDERSON,IN,40.09,-85.68,16770
1001,AGAWAM,MA,42.06,-72.61,16769
26104,PARKERSBURG,WV,39.26,-81.54,16769
63131,SAINT LOUIS,MO,38.63,-90.24,16769
1570,WEBSTER,MA,42.04,-71.87,16767
92371,PHELAN,CA,34.42,-117.48,16763
43950,SAINT CLAIRSVILLE,OH,40.07,-80.89,16762
70043,CHALMETTE,LA,29.94,-89.96,16760
56073,NEW ULM,MN,44.31,-94.46,16759
46992,WABASH,IN,40.79,-85.82,16759
28714,BURNSVILLE,NC,35.91,-82.29,16753
76164,FORT WORTH,TX,32.75,-97.33,16748
71801,HOPE,AR,33.66,-93.59,16745
80487,STEAMBOAT SPRINGS,CO,40.47,-106.82,16745
54017,NEW RICHMOND,WI,45.12,-92.53,16743
24450,LEXINGTON,VA,37.78,-79.44,16741
36618,MOBILE,AL,30.68,-88.04,16737
14901,ELMIRA,NY,42.08,-76.8,16736
47112,CORYDON,IN,38.21,-86.12,16722
1550,SOUTHBRIDGE,MA,42.08,-72.03,16719
44906,MANSFIELD,OH,40.76,-82.52,16718
60503,AURORA,IL,41.71,-88.26,16717
7481,WYCKOFF,NJ,40.99,-74.16,16716
77303,CONROE,TX,30.32,-95.47,16710
63775,PERRYVILLE,MO,37.72,-89.87,16710
19341,EXTON,PA,40.03,-75.63,16709
40059,PROSPECT,KY,38.34,-85.6,16708
76707,WACO,TX,31.56,-97.18,16697
15219,PITTSBURGH,PA,40.43,-79.97,16696
18466,TOBYHANNA,PA,41.18,-75.43,16681
6716,WOLCOTT,CT,41.61,-72.98,16680
92587,SUN CITY,CA,33.69,-117.24,16675
17801,SUNBURY,PA,40.86,-76.78,16671
39773,WEST POINT,MS,33.6,-88.64,16670
16502,ERIE,PA,42.12,-80.08,16664
76015,ARLINGTON,TX,32.69,-97.12,16658
63601,PARK HILLS,MO,37.84,-90.52,16656
90245,EL SEGUNDO,CA,33.91,-118.4,16654
34233,SARASOTA,FL,27.33,-82.54,16653
44030,CONNEAUT,OH,41.92,-80.57,16652
32836,ORLANDO,FL,28.5,-81.37,16647
13676,POTSDAM,NY,44.66,-74.98,16646
99517,ANCHORAGE,AK,61.19,-149.94,16645
28034,DALLAS,NC,35.31,-81.17,16642
48820,DEWITT,MI,42.86,-84.59,16641
75652,HENDERSON,TX,32.15,-94.79,16638
10549,MOUNT KISCO,NY,41.2,-73.73,16638
19015,BROOKHAVEN,PA,39.87,-75.39,16632
62522,DECATUR,IL,39.85,-88.93,16630
35967,FORT PAYNE,AL,34.45,-85.69,16630
49331,LOWELL,MI,42.93,-85.34,16627
38237,MARTIN,TN,36.34,-88.85,16627
78374,PORTLAND,TX,27.87,-97.32,16620
35661,MUSCLE SHOALS,AL,34.74,-87.64,16617
98274,MOUNT VERNON,WA,48.36,-121.98,16613
62298,WATERLOO,IL,38.33,-90.15,16609
15904,JOHNSTOWN,PA,40.32,-78.91,16608
70435,COVINGTON,LA,30.47,-90.11,16603
48202,DETROIT,MI,42.38,-83.1,16603
38652,NEW ALBANY,MS,34.49,-89.02,16600
10538,LARCHMONT,NY,40.92,-73.75,16597
30474,VIDALIA,GA,32.21,-82.4,16594
1721,ASHLAND,MA,42.25,-71.46,16593
90701,ARTESIA,CA,33.86,-118.08,16591
13662,MASSENA,NY,44.92,-74.89,16582
19428,CONSHOHOCKEN,PA,40.07,-75.3,16580
53024,GRAFTON,WI,43.31,-87.95,16579
64056,INDEPENDENCE,MO,39.08,-94.35,16576
10017,NEW YORK,NY,40.71,-73.99,16575
95366,RIPON,CA,37.75,-121.12,16575
64029,GRAIN VALLEY,MO,39,-94.2,16574
29302,SPARTANBURG,SC,34.94,-81.92,16571
32055,LAKE CITY,FL,30.19,-82.64,16570
24014,ROANOKE,VA,37.27,-79.95,16570
39051,CARTHAGE,MS,32.74,-89.53,16569
77587,SOUTH HOUSTON,TX,29.66,-95.22,16568
83703,BOISE,ID,43.71,-116.25,16565
70507,LAFAYETTE,LA,30.21,-92.02,16558
8840,METUCHEN,NJ,40.54,-74.36,16558
48082,SAINT CLAIR SHORES,MI,42.49,-82.89,16549
67214,WICHITA,KS,37.68,-97.34,16542
77069,HOUSTON,TX,29.76,-95.38,16541
6483,SEYMOUR,CT,41.4,-73.06,16540
76301,WICHITA FALLS,TX,33.89,-98.51,16540
67005,ARKANSAS CITY,KS,37.06,-97.04,16535
2476,ARLINGTON,MA,42.41,-71.16,16532
45219,CINCINNATI,OH,39.09,-84.51,16526
44022,CHAGRIN FALLS,OH,41.43,-81.38,16516
43608,TOLEDO,OH,41.66,-83.58,16515
62206,EAST SAINT LOUIS,IL,38.61,-90.13,16509
68847,KEARNEY,NE,40.7,-99.08,16504
70053,GRETNA,LA,29.91,-90.05,16499
10606,WHITE PLAINS,NY,41.02,-73.75,16499
44485,WARREN,OH,41.23,-80.81,16498
62035,GODFREY,IL,38.96,-90.18,16494
28732,FLETCHER,NC,35.43,-82.5,16491
22302,ALEXANDRIA,VA,38.82,-77.08,16485
30707,CHICKAMAUGA,GA,34.87,-85.29,16483
19707,HOCKESSIN,DE,39.78,-75.68,16483
37354,MADISONVILLE,TN,35.52,-84.35,16483
85284,TEMPE,AZ,33.33,-111.93,16479
41076,NEWPORT,KY,39.08,-84.48,16468
6804,BROOKFIELD,CT,41.46,-73.39,16466
53714,MADISON,WI,43.07,-89.38,16463
15666,MOUNT PLEASANT,PA,40.15,-79.54,16461
41075,FORT THOMAS,KY,39.08,-84.45,16459
53147,LAKE GENEVA,WI,42.58,-88.42,16457
53233,MILWAUKEE,WI,43.06,-87.96,16453
13669,OGDENSBURG,NY,44.7,-75.47,16452
60455,BRIDGEVIEW,IL,41.73,-87.8,16446
30901,AUGUSTA,GA,33.45,-81.99,16445
68504,LINCOLN,NE,40.81,-96.68,16444
31312,GUYTON,GA,32.33,-81.39,16443
13206,SYRACUSE,NY,43.04,-76.14,16443
55371,PRINCETON,MN,45.57,-93.59,16442
25704,HUNTINGTON,WV,38.41,-82.43,16441
50316,DES MOINES,IA,41.57,-93.61,16440
2129,CHARLESTOWN,MA,42.38,-71.06,16439
19530,KUTZTOWN,PA,40.52,-75.77,16432
43528,HOLLAND,OH,41.62,-83.7,16430
6519,NEW HAVEN,CT,41.31,-72.92,16428
44241,STREETSBORO,OH,41.23,-81.34,16428
70546,JENNINGS,LA,30.22,-92.65,16425
94595,WALNUT CREEK,CA,37.86,-122.07,16425
68022,ELKHORN,NE,41.28,-96.23,16422
48030,HAZEL PARK,MI,42.46,-83.09,16422
33487,BOCA RATON,FL,26.37,-80.1,16421
11703,NORTH BABYLON,NY,40.73,-73.32,16415
41001,ALEXANDRIA,KY,38.96,-84.38,16412
34145,MARCO ISLAND,FL,25.94,-81.73,16407
77058,HOUSTON,TX,29.76,-95.38,16406
23901,FARMVILLE,VA,37.29,-78.39,16399
12206,ALBANY,NY,42.66,-73.79,16395
24572,MADISON HEIGHTS,VA,37.43,-79.1,16395
29909,OKATIE,SC,32.3,-80.92,16394
29016,BLYTHEWOOD,SC,34.21,-80.97,16393
30643,HARTWELL,GA,34.35,-82.93,16382
4038,GORHAM,ME,43.68,-70.44,16381
78653,MANOR,TX,30.34,-97.55,16375
97215,PORTLAND,OR,45.51,-122.59,16375
16323,FRANKLIN,PA,41.39,-79.83,16372
92618,IRVINE,CA,33.67,-117.73,16366
62568,TAYLORVILLE,IL,39.52,-89.26,16355
60192,HOFFMAN ESTATES,IL,42.03,-88.08,16343
7646,NEW MILFORD,NJ,40.93,-74.01,16341
46202,INDIANAPOLIS,IN,39.77,-86.14,16335
92845,GARDEN GROVE,CA,33.78,-118.02,16333
2019,BELLINGHAM,MA,42.09,-71.47,16332
34446,HOMOSASSA,FL,28.78,-82.61,16326
16301,OIL CITY,PA,41.42,-79.7,16321
64111,KANSAS CITY,MO,39.09,-94.58,16318
7079,SOUTH ORANGE,NJ,40.74,-74.26,16316
33187,MIAMI,FL,25.77,-80.2,16315
2806,BARRINGTON,RI,41.73,-71.31,16310
57501,PIERRE,SD,44.37,-100.32,16309
7001,AVENEL,NJ,40.58,-74.27,16305
48043,MOUNT CLEMENS,MI,42.59,-82.88,16305
34237,SARASOTA,FL,27.33,-82.54,16304
61605,PEORIA,IL,40.74,-89.6,16303
39426,CARRIERE,MS,30.6,-89.56,16301
6351,JEWETT CITY,CT,41.6,-71.98,16301
74361,PRYOR,OK,36.3,-95.32,16293
56501,DETROIT LAKES,MN,46.81,-95.84,16290
34420,BELLEVIEW,FL,29.05,-82.05,16287
50036,BOONE,IA,42.05,-93.87,16287
31029,FORSYTH,GA,33.03,-83.94,16287
19801,WILMINGTON,DE,39.73,-75.53,16286
1913,AMESBURY,MA,42.85,-70.92,16283
31211,MACON,GA,32.83,-83.65,16282
47904,LAFAYETTE,IN,40.41,-86.87,16277
42164,SCOTTSVILLE,KY,36.74,-86.19,16277
35976,GUNTERSVILLE,AL,34.35,-86.27,16272
11575,ROOSEVELT,NY,40.67,-73.58,16272
78133,CANYON LAKE,TX,29.87,-98.26,16269
14904,ELMIRA,NY,42.08,-76.8,16269
11950,MASTIC,NY,40.8,-72.84,16268
7094,SECAUCUS,NJ,40.78,-74.06,16264
36027,EUFAULA,AL,31.9,-85.15,16261
8033,HADDONFIELD,NJ,39.89,-75.03,16261
80905,COLORADO SPRINGS,CO,38.86,-104.76,16254
55438,MINNEAPOLIS,MN,44.96,-93.26,16249
91208,GLENDALE,CA,34.19,-118.24,16245
34275,NOKOMIS,FL,27.12,-82.43,16245
2481,WELLESLEY HILLS,MA,42.31,-71.27,16244
86404,LAKE HAVASU CITY,AZ,34.61,-114.3,16243
55376,SAINT MICHAEL,MN,45.21,-93.66,16242
49321,COMSTOCK PARK,MI,43.04,-85.67,16241
22046,FALLS CHURCH,VA,38.88,-77.17,16235
39507,GULFPORT,MS,30.38,-89.06,16234
64024,EXCELSIOR SPRINGS,MO,39.35,-94.23,16230
78566,LOS FRESNOS,TX,26.07,-97.47,16230
64064,LEES SUMMIT,MO,38.91,-94.38,16223
14607,ROCHESTER,NY,43.16,-77.61,16223
3063,NASHUA,NH,42.74,-71.49,16216
15017,BRIDGEVILLE,PA,40.35,-80.1,16213
20816,BETHESDA,MD,38.98,-77.12,16208
59803,MISSOULA,MT,46.76,-113.97,16203
36426,BREWTON,AL,31.11,-87.07,16202
84054,NORTH SALT LAKE,UT,40.84,-111.9,16196
4073,SANFORD,ME,43.44,-70.78,16189
49008,KALAMAZOO,MI,42.27,-85.58,16186
26041,MOUNDSVILLE,WV,39.92,-80.74,16183
49319,CEDAR SPRINGS,MI,43.22,-85.55,16181
79029,DUMAS,TX,35.86,-101.96,16177
66202,MISSION,KS,38.9,-94.68,16173
21085,JOPPA,MD,39.43,-76.35,16171
66067,OTTAWA,KS,38.6,-95.26,16170
56379,SAUK RAPIDS,MN,45.59,-94.16,16163
77619,GROVES,TX,29.94,-93.91,16147
21205,BALTIMORE,MD,39.3,-76.61,16146
16127,GROVE CITY,PA,41.15,-80.08,16145
28075,HARRISBURG,NC,35.32,-80.66,16143
